#1
double swslsth(384,4)
#epoch	irr_diffuse	irr_direct	temp_air
1550799000	0.0	0.0	281.7405242919922
1550799900	0.0	0.0	281.7451705932617
1550800800	0.0	0.0	281.74981689453125
1550801700	0.0	0.0	281.7390327453613
1550802600	0.0	0.0	281.7282485961914
1550803500	0.0	0.0	281.7174644470215
1550804400	0.0	0.0	281.70668029785156
1550805300	0.0	0.0	281.67483139038086
1550806200	0.0	0.0	281.64298248291016
1550807100	0.0	0.0	281.61113357543945
1550808000	0.0	0.0	281.57928466796875
1550808900	0.0	0.0	281.5462760925293
1550809800	0.0	0.0	281.51326751708984
1550810700	0.0	0.0	281.4802589416504
1550811600	0.0	0.0	281.44725036621094
1550812500	0.0	0.0	281.42786407470703
1550813400	0.0	0.0	281.4084777832031
1550814300	0.0	0.0	281.3890914916992
1550815200	0.0	0.0	281.3697052001953
1550816100	0.0	0.0	281.3758354187012
1550817000	0.0	0.0	281.38196563720703
1550817900	0.9093017578125	0.0	281.3880958557129
1550818800	5.3309326171875	0.0	281.39422607421875
1550819700	10.5361328125	0.0	281.4497985839844
1550820600	17.68701171875	0.0	281.50537109375
1550821500	20.557569727301598	0.0	281.5609436035156
1550822400	14.79014267027378	0.0	281.61651611328125
1550823300	14.065738663077354	0.0	281.8212356567383
1550824200	20.533275321125984	0.0	282.0259552001953
1550825100	59.98315227031708	0.0	282.23067474365234
1550826000	82.08736997842789	0.0	282.4353942871094
1550826900	85.35370948910713	0.023925781251853927	282.5300064086914
1550827800	60.241147965192795	-0.023925781238213265	282.62461853027344
1550828700	45.84223699569702	1.2081199755875627e-13	282.71923065185547
1550829600	47.23813319206238	1.9111296746532336e-13	282.8138427734375
1550830500	70.56398677825928	5.496792582736221e-12	282.8311462402344
1550831400	78.93413186073303	2.60108944981699e-08	282.84844970703125
1550832300	69.75101923942566	1.4926945746118747e-07	282.8657531738281
1550833200	60.854190826416016	1.350924225818062e-07	282.883056640625
1550834100	77.88890981674194	2.1649348980190553e-12	283.01155853271484
1550835000	107.73015546798706	3.831202022297475e-11	283.1400604248047
1550835900	81.33298969268799	7.882765240552203e-08	283.26856231689453
1550836800	59.30150318145752	2.7309429784239114e-07	283.3970642089844
1550837700	41.6321861743927	6.864012416230025e-07	283.33502197265625
1550838600	35.90794062614441	4.782076956644232e-10	283.2729797363281
1550839500	31.58701753616333	4.657234597971183e-10	283.2109375
1550840400	34.95221567153931	0.12500002378246755	283.1488952636719
1550841300	173.42285013198853	2.1601573345704743	283.3239212036133
1550842200	182.71017026901245	5.191409680318241	283.4989471435547
1550843100	113.3296914100647	-0.017577100406242607	283.6739730834961
1550844000	71.52073621749878	-0.021483928655911262	283.8489990234375
1550844900	83.9350860118866	0.10937673301292206	283.9461135864258
1550845800	128.84682822227478	1.613288631655038	284.04322814941406
1550846700	151.43245005607605	37.43359417888832	284.14034271240234
1550847600	117.10664629936218	2.0625009991058403	284.2374572753906
1550848500	65.41859841346741	0.10547136486414173	284.0627746582031
1550849400	63.33849358558655	0.08984427645887384	283.8880920410156
1550850300	44.74407148361206	-0.2187499999157525	283.7134094238281
1550851200	51.12415313720703	0.3515625012860821	283.5387268066406
1550852100	48.60359764099121	11.171875176174694	283.26627349853516
1550853000	31.14403772354126	0.476567029212844	282.9938201904297
1550853900	18.475080966949463	1.0859375005053962	282.7213668823242
1550854800	5.360447883605957	9.128901486595472e-11	282.44891357421875
1550855700	0.028388023376464844	-0.019531249912607664	282.0976333618164
1550856600	-0.034136295318603516	-0.039062499913230166	281.74635314941406
1550857500	0.08889412879943848	0.10351562508430409	281.3950729370117
1550858400	-0.08692145347595215	-0.0761718749197947	281.0437927246094
1550859300	0.0868978500366211	0.07031250008040742	280.81031036376953
1550860200	-0.045945167541503906	-0.11328124992027976	280.5768280029297
1550861100	0.008711099624633789	0.03710937507588824	280.34334564208984
1550862000	0.08683466911315918	0.021484375074691746	280.10986328125
1550862900	-0.15929675102233887	0.005859375072816167	279.90443420410156
1550863800	0.13366436958312988	-0.009765624927523378	279.6990051269531
1550864700	-0.07730388641357422	-0.02539062493116944	279.4935760498047
1550865600	0.08285856246948242	0.13867187506782	279.28814697265625
1550866500	-0.09687137603759766	-0.0546874999317596	279.0657196044922
1550867400	0.10232877731323242	-0.07031249993597158	278.8432922363281
1550868300	-0.046112060546875	0.09960937506545936	278.62086486816406
1550869200	0.004654407501220703	-0.09960937493806543	278.3984375
1550870100	0.07301068305969238	0.07421875006203967	278.22232818603516
1550871000	-0.03249049186706543	-0.12890624994147704	278.0462188720703
1550871900	0.06708931922912598	0.04882812506096444	277.87010955810547
1550872800	-0.011024236679077148	0.037109375057100095	277.6940002441406
1550873700	-0.0774543285369873	0.025390625057326463	277.5959167480469
1550874600	0.0670630931854248	0.013671875055507472	277.4978332519531
1550875500	0.027998924255371094	0.0019531250542867283	277.3997497558594
1550876400	0.000621795654296875	-0.009765624946230672	277.3016662597656
1550877300	-0.014985799789428711	-0.021484374948615572	277.3612365722656
1550878200	-0.0189363956451416	-0.03320312494929466	277.4208068847656
1550879100	-0.011115312576293945	-0.0449218749473059	277.4803771972656
1550880000	0.0	0.0	277.5399475097656
1550880900	0.0	0.0	277.57138442993164
1550881800	0.0	0.0	277.60282135009766
1550882700	0.0	0.0	277.6342582702637
1550883600	0.0	0.0	277.6656951904297
1550884500	0.0	0.0	277.6942138671875
1550885400	0.0	0.0	277.7227325439453
1550886300	0.0	0.0	277.7512512207031
1550887200	0.0	0.0	277.77976989746094
1550888100	0.0	0.0	277.63049697875977
1550889000	0.0	0.0	277.4812240600586
1550889900	0.0	0.0	277.3319511413574
1550890800	0.0	0.0	277.18267822265625
1550891700	0.0	0.0	277.10357666015625
1550892600	0.0	0.0	277.02447509765625
1550893500	0.0	0.0	276.94537353515625
1550894400	0.0	0.0	276.86627197265625
1550895300	0.0	0.0	276.73527908325195
1550896200	0.0	0.0	276.60428619384766
1550897100	0.0	0.0	276.47329330444336
1550898000	0.0	0.0	276.34230041503906
1550898900	0.0	0.0	276.2028465270996
1550899800	0.0	0.0	276.06339263916016
1550900700	0.0	0.0	275.9239387512207
1550901600	0.0	0.0	275.78448486328125
1550902500	0.0	0.0	275.76675033569336
1550903400	0.0	0.0	275.74901580810547
1550904300	5.0035400390625	0.044036865234375	275.7312812805176
1550905200	19.9085693359375	1.996978759765625	275.7135467529297
1550906100	34.155517578125	10.2159423828125	275.910457611084
1550907000	47.911376953125	22.2371826171875	276.1073684692383
1550907900	64.70441116392612	29.9638671875	276.3042793273926
1550908800	89.13505373895168	18.4931640625	276.5011901855469
1550909700	108.19293808937073	19.81494140625	276.71710205078125
1550910600	124.99263191223145	29.82080078125	276.9330139160156
1550911500	132.14282095432281	64.79931640625	277.14892578125
1550912400	135.2262099981308	100.27001953125	277.3648376464844
1550913300	137.75509095191956	132.720703125	277.63294219970703
1550914200	109.1443440914154	214.59375	277.9010467529297
1550915100	114.25015258789062	230.5458984375	278.16915130615234
1550916000	110.40815544128418	268.2294921875	278.437255859375
1550916900	113.96774578094482	285.701171875	278.74920654296875
1550917800	116.32389545440674	302.244140625	279.0611572265625
1550918700	116.21852588653564	319.63671875	279.37310791015625
1550919600	117.96801662445068	331.734375	279.68505859375
1550920500	118.99758815765381	340.802734375	279.92315673828125
1550921400	119.84781551361084	347.0761718750005	280.1612548828125
1550922300	120.39425849914551	350.251953125	280.39935302734375
1550923200	120.61395263671875	350.720703125	280.637451171875
1550924100	120.39971160888672	348.0878906249995	280.8290100097656
1550925000	119.6616096496582	342.544921875	281.02056884765625
1550925900	118.736328125	334.189453125	281.2121276855469
1550926800	117.32438278198242	322.763671875001	281.4036865234375
1550927700	115.42656326293945	308.5078125	281.4253845214844
1550928600	113.58793258666992	291.8203125	281.44708251953125
1550929500	111.17979431152344	272.484375	281.4687805175781
1550930400	108.38462829589844	251.46875	281.490478515625
1550931300	105.42435836791992	227.93359375	281.2838439941406
1550932200	101.50036239624023	203.71484375	281.07720947265625
1550933100	96.32663345336914	178.2890625	280.8705749511719
1550934000	91.24800491333008	152.21875	280.6639404296875
1550934900	84.40854835510254	125.53515625	280.3507614135742
1550935800	77.7221622467041	99.13671875000104	280.03758239746094
1550936700	69.23744583129883	73.68750000005382	279.72440338134766
1550937600	59.58942413330078	50.18750000008485	279.4112243652344
1550938500	48.913631439208984	29.695312500114863	278.97056579589844
1550939400	36.67052459716797	13.632812502187573	278.5299072265625
1550940300	22.623022079467773	3.1914062500010347	278.08924865722656
1550941200	7.645635604858398	0.2460937499989652	277.6485900878906
1550942100	-0.08890533447265625	-0.033203124998965196	277.31380462646484
1550943000	0.08678436279296875	0.0839843749989652	276.97901916503906
1550943900	-0.020660400390625	-0.035156249998965196	276.6442337036133
1550944800	0.065185546875	0.0859374999989652	276.3094482421875
1550945700	0.0203094482421875	-0.04296875	276.05481719970703
1550946600	0.00445556640625	0.06640625	275.80018615722656
1550947500	0.018207550048828125	-0.087890625	275.5455551147461
1550948400	-0.11101150512695312	0.166015625	275.2909240722656
1550949300	0.13144683837890625	-0.025390625	275.1088333129883
1550950200	-0.11870574951171875	0.017578125001034804	274.92674255371094
1550951100	0.004108428955078125	-0.052734375	274.7446517944336
1550952000	0.15652084350585938	0.1152343749989652	274.56256103515625
1550952900	-0.0250396728515625	-0.015625	274.4838180541992
1550953800	-0.005706787109375	0.08984375	274.4050750732422
1550954700	0.037220001220703125	-0.1171875	274.32633209228516
1550955600	-0.08365249633789062	0.09765625	274.2475891113281
1550956500	0.0017852783203125	-0.0078124999989651975	274.2080841064453
1550957400	0.11153411865234375	-0.06640625	274.1685791015625
1550958300	0.05071449279785156	0.115234375	274.1290740966797
1550959200	0.0077190399169921875	-0.041015625	274.0895690917969
1550960100	-0.017658233642578125	0.041015625	274.0538787841797
1550961000	-0.02542877197265625	-0.029296875	274.0181884765625
1550961900	-0.015790939331054688	0.1425781249989652	273.9824981689453
1550962800	0.011453628540039062	-0.044921875	273.9468078613281
1550963700	0.056522369384765625	0.007812500001034802	274.0195541381836
1550964600	-0.08818817138671875	0.1015624999989652	274.09230041503906
1550965500	-0.01209259033203125	0.02734375	274.16504669189453
1550966400	0.0	0.0	274.23779296875
1550967300	0.0	0.0	274.25181579589844
1550968200	0.0	0.0	274.2658386230469
1550969100	0.0	0.0	274.2798614501953
1550970000	0.0	0.0	274.29388427734375
1550970900	0.0	0.0	274.2325134277344
1550971800	0.0	0.0	274.171142578125
1550972700	0.0	0.0	274.1097717285156
1550973600	0.0	0.0	274.04840087890625
1550974500	0.0	0.0	273.9644088745117
1550975400	0.0	0.0	273.8804168701172
1550976300	0.0	0.0	273.79642486572266
1550977200	0.0	0.0	273.7124328613281
1550978100	0.0	0.0	273.5870361328125
1550979000	0.0	0.0	273.4616394042969
1550979900	0.0	0.0	273.33624267578125
1550980800	0.0	0.0	273.2108459472656
1550981700	0.0	0.0	273.1781539916992
1550982600	0.0	0.0	273.1454620361328
1550983500	0.0	0.0	273.1127700805664
1550984400	0.0	0.0	273.080078125
1550985300	0.0	0.0	273.0546569824219
1550986200	0.0	0.0	273.02923583984375
1550987100	0.0	0.0	273.0038146972656
1550988000	0.0	0.0	272.9783935546875
1550988900	0.0	0.0	273.0092544555664
1550989800	0.0	0.0	273.0401153564453
1550990700	6.7269287109375	0.08807373046875	273.0709762573242
1550991600	21.7008056640625	3.00274658203125	273.1018371582031
1550992500	35.404541015625	12.8497314453125	273.1561279296875
1550993400	47.69773554801941	28.8792724609375	273.2104187011719
1550994300	58.481421649456024	49.463134765625064	273.26470947265625
1550995200	67.9075157046318	73.20922851600193	273.3190002441406
1550996100	76.12891846895218	98.99218752405639	273.62550354003906
1550997000	83.48400527238846	125.59375011673275	273.9320068359375
1550997900	90.03235399723053	152.36914163404512	274.23851013183594
1550998800	95.81917011737823	178.6464858918009	274.5450134277344
1550999700	100.89406442642212	204.07812593272666	274.9533386230469
1551000600	104.85519409179688	229.07812626117078	275.3616638183594
1551001500	108.04650545120239	252.4755900158252	275.7699890136719
1551002400	110.93460369110107	274.2666090788948	276.1783142089844
1551003300	113.28060531616211	293.845713017705	276.5683822631836
1551004200	115.44147300720215	310.46289928919276	276.9584503173828
1551005100	117.22916603088379	324.3398574502999	277.34851837158203
1551006000	118.66354560852051	335.9062743810937	277.73858642578125
1551006900	119.63479995727539	344.5371526442468	278.2261734008789
1551007800	120.8049201965332	349.5684181340039	278.71376037597656
1551008700	121.73973846435547	351.67978415079415	279.2013473510742
1551009600	122.49940490722656	350.57427800633013	279.6889343261719
1551010500	122.25571823120117	347.4942386299372	279.9820251464844
