#1
double ashland(8897,9)
#epoch	irradiance_global	irradiance_direct	irradiance_diffuse	irradiance_poa	power_dc_system_1	power_dc_system_2	wind_speed	temperature_ambient
1538384700	0.0	0.0	0.0	0.0	-228.0	0.0	0.0	8.5
1538385000	0.0	0.0	0.0	0.0	-236.0	0.0	0.0	8.5
1538385300	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	8.5
1538385600	0.0	0.0	0.0	0.0	-299.0	0.0	0.1	9.2
1538385900	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	9.5
1538386200	0.0	0.0	0.0	0.0	-239.0	0.0	0.0	9.3
1538386500	0.0	0.0	0.0	0.0	-268.0	0.0	0.0	9.1
1538386800	0.0	0.0	0.0	0.0	-290.0	0.0	0.0	9.2
1538387100	0.0	0.0	0.0	0.0	-261.0	0.0	0.0	9.0
1538387400	0.0	0.0	0.0	0.0	-227.0	0.0	0.0	8.9
1538387700	0.0	0.0	0.0	0.0	-251.0	0.0	0.0	9.1
1538388000	0.0	0.0	0.0	0.0	-244.0	0.0	0.0	9.0
1538388300	0.0	0.0	0.0	0.0	-305.0	0.0	0.0	9.1
1538388600	0.0	0.0	0.0	0.0	-314.0	0.0	0.0	9.2
1538388900	0.0	0.0	0.0	0.0	-278.0	0.0	0.0	9.4
1538389200	0.0	0.0	0.0	0.0	-228.0	0.0	0.0	9.3
1538389500	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	9.2
1538389800	0.0	0.0	0.0	0.0	-227.0	0.0	0.0	8.9
1538390100	0.0	0.0	0.0	0.0	-240.0	0.0	0.0	8.6
1538390400	0.0	0.0	0.0	0.0	-249.0	0.0	0.0	8.5
1538390700	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	8.7
1538391000	0.0	0.0	0.0	0.0	-283.0	0.0	0.0	8.7
1538391300	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	8.9
1538391600	0.0	0.0	0.0	0.0	-227.0	0.0	0.0	9.2
1538391900	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	9.2
1538392200	0.0	0.0	0.0	0.0	-226.0	0.0	0.0	9.5
1538392500	0.0	0.0	0.0	0.0	-255.0	0.0	0.0	9.5
1538392800	0.0	0.0	0.0	0.0	-270.0	0.0	0.0	9.6
1538393100	0.0	0.0	0.0	0.0	-255.0	0.0	0.4	9.7
1538393400	0.0	0.0	0.0	0.0	-270.0	0.0	0.0	10.0
1538393700	0.0	0.0	0.0	0.0	-266.0	0.0	0.0	10.2
1538394000	0.0	0.0	0.0	0.0	-239.0	0.0	0.0	10.1
1538394300	0.0	0.0	0.0	0.0	-268.0	0.0	0.0	10.0
1538394600	0.0	0.0	0.0	0.0	-238.0	0.0	0.1	9.9
1538394900	0.0	0.0	0.0	0.0	-212.0	0.0	0.0	9.9
1538395200	0.0	0.0	0.0	0.0	-251.0	0.0	0.1	10.0
1538395500	0.0	0.0	0.0	0.0	-246.0	0.0	0.0	10.1
1538395800	0.0	0.0	0.0	0.0	-257.0	0.0	0.0	10.0
1538396100	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	9.7
1538396400	0.0	0.0	0.0	0.0	-244.0	0.0	0.1	9.4
1538396700	0.0	0.0	0.0	0.0	-255.0	0.0	0.0	9.3
1538397000	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	9.4
1538397300	0.0	0.0	0.0	0.0	-252.0	0.0	0.0	9.5
1538397600	0.0	0.0	0.0	0.0	-225.0	0.0	0.0	9.7
1538397900	0.0	0.0	0.0	0.0	-236.0	0.0	0.0	10.0
1538398200	0.0	0.0	0.0	0.0	-212.0	0.0	0.1	10.2
1538398500	0.0	0.0	0.0	0.0	-278.0	0.0	0.0	10.1
1538398800	0.0	0.0	0.0	0.0	-224.0	0.0	0.3	9.9
1538399100	0.0	0.0	0.0	0.0	-280.0	0.0	0.1	9.7
1538399400	1.0	0.0	1.0	0.0	-238.0	0.0	0.0	9.6
1538399700	1.0	0.0	1.0	1.0	-227.0	0.0	0.0	9.6
1538400000	2.0	0.0	2.0	2.0	-275.0	0.0	0.1	9.7
1538400300	3.0	0.0	3.0	2.0	-219.0	0.0	0.0	9.7
1538400600	4.0	0.0	4.0	3.0	-218.0	0.0	0.0	9.6
1538400900	5.0	0.0	5.0	5.0	-228.0	0.0	0.0	9.8
1538401200	8.0	0.0	8.0	7.0	-203.0	0.0	0.0	9.7
1538401500	11.0	0.0	11.0	10.0	-283.0	0.0	0.0	9.9
1538401800	13.0	0.0	13.0	12.0	-255.0	0.0	0.0	10.0
1538402100	17.0	0.0	17.0	16.0	-256.0	0.0	0.0	10.1
1538402400	19.0	0.0	19.0	18.0	-217.0	0.0	0.0	10.2
1538402700	18.0	0.0	18.0	18.0	-276.0	0.0	0.1	10.3
1538403000	19.0	0.0	19.0	18.0	-278.0	0.0	0.0	10.4
1538403300	22.0	0.0	22.0	21.0	-255.0	0.0	0.0	10.4
1538403600	23.0	0.0	23.0	22.0	-275.0	0.0	0.0	10.3
1538403900	24.0	0.0	24.0	23.0	-247.0	0.0	0.0	10.2
1538404200	24.0	0.0	24.0	23.0	-281.0	0.0	0.0	10.1
1538404500	28.0	0.0	28.0	27.0	-249.0	0.0	0.0	10.2
1538404800	31.0	0.0	31.0	30.0	-222.0	0.0	0.0	10.2
1538405100	40.0	0.0	40.0	40.0	-263.0	0.0	0.0	10.1
1538405400	48.0	0.0	48.0	48.0	-256.0	19.0	0.0	10.1
1538405700	58.0	0.0	58.0	57.0	-226.0	120.0	0.1	10.1
1538406000	67.0	0.0	67.0	65.0	-281.0	219.0	0.1	10.2
1538406300	83.0	0.0	83.0	80.0	-238.0	399.0	0.2	10.3
1538406600	95.0	0.0	95.0	91.0	-257.0	539.0	0.0	10.5
1538406900	98.0	0.0	98.0	94.0	-276.0	586.0	0.1	10.6
1538407200	91.0	0.0	91.0	87.0	-269.0	495.0	0.0	10.9
1538407500	78.0	0.0	78.0	74.0	-209.0	342.0	0.1	11.1
1538407800	76.0	0.0	76.0	71.0	-226.0	306.0	0.0	11.1
1538408100	78.0	0.0	78.0	73.0	-194.0	332.0	0.0	11.1
1538408400	73.0	0.0	73.0	70.0	-174.0	300.0	0.0	11.2
1538408700	70.0	0.0	69.0	68.0	-286.0	263.0	0.0	11.2
1538409000	86.0	0.0	86.0	84.0	-268.0	465.0	0.0	11.1
1538409300	96.0	0.0	96.0	93.0	-269.0	566.0	0.0	11.4
1538409600	94.0	0.0	94.0	89.0	-233.0	517.0	0.0	11.4
1538409900	99.0	0.0	98.0	93.0	-259.0	572.0	0.0	11.5
1538410200	90.0	0.0	89.0	83.0	-258.0	428.0	0.0	11.5
1538410500	97.0	0.0	97.0	91.0	-256.0	522.0	0.0	11.6
1538410800	111.0	0.0	111.0	106.0	-239.0	714.0	0.0	11.7
1538411100	113.0	0.0	113.0	106.0	-224.0	719.0	0.0	11.8
1538411400	109.0	0.0	109.0	102.0	-272.0	669.0	0.0	12.0
1538411700	111.0	0.0	111.0	102.0	-280.0	643.0	0.0	12.2
1538412000	121.0	0.0	121.0	113.0	-194.0	768.0	0.0	12.5
1538412300	153.0	0.0	153.0	146.0	-281.0	1198.0	0.4	12.3
1538412600	197.0	0.0	197.0	190.0	-227.0	1750.0	0.7	12.4
1538412900	245.0	0.0	244.0	239.0	-243.0	2344.0	0.5	12.8
1538413200	289.0	0.0	288.0	285.0	-240.0	2912.0	0.1	13.1
1538413500	330.0	0.0	330.0	334.0	-247.0	3495.0	0.0	13.4
1538413800	374.0	3.0	370.0	389.0	-258.0	4142.0	0.1	13.6
1538414100	434.0	91.0	378.0	472.0	-282.0	5111.0	0.0	13.6
1538414400	398.0	52.0	365.0	424.0	-215.0	4430.0	0.3	13.7
1538414700	388.0	52.0	355.0	417.0	-257.0	4288.0	0.1	13.7
1538415000	382.0	49.0	351.0	409.0	-235.0	4180.0	0.1	14.3
1538415300	362.0	53.0	326.0	378.0	-298.0	3798.0	0.1	14.4
1538415600	302.0	0.0	301.0	297.0	-219.0	2807.0	0.0	14.7
1538415900	308.0	1.0	307.0	304.0	-270.0	2898.0	0.0	14.6
1538416200	336.0	12.0	328.0	339.0	-284.0	3353.0	0.0	14.7
1538416500	337.0	19.0	324.0	339.0	-276.0	3365.0	0.1	14.9
1538416800	299.0	0.0	297.0	296.0	-242.0	2838.0	0.2	14.7
1538417100	264.0	0.0	262.0	259.0	-276.0	2420.0	0.4	14.6
1538417400	241.0	0.0	241.0	237.0	-255.0	2170.0	0.6	14.5
1538417700	240.0	0.0	239.0	236.0	-245.0	2172.0	0.7	14.6
1538418000	216.0	0.0	215.0	211.0	-262.0	1904.0	0.7	14.6
1538418300	196.0	0.0	195.0	193.0	-269.0	1675.0	0.7	14.4
1538418600	219.0	0.0	219.0	215.0	-233.0	1954.0	0.7	14.3
1538418900	221.0	0.0	220.0	214.0	-289.0	1944.0	0.5	14.3
1538419200	218.0	0.0	218.0	212.0	-247.0	1903.0	0.7	14.4
1538419500	246.0	0.0	246.0	242.0	-278.0	2281.0	0.6	14.4
1538419800	296.0	9.0	290.0	301.0	-256.0	3010.0	0.8	14.4
1538420100	318.0	11.0	307.0	322.0	-298.0	3268.0	0.6	14.5
1538420400	271.0	0.0	270.0	267.0	-234.0	2580.0	0.9	14.3
1538420700	293.0	2.0	291.0	289.0	-252.0	2841.0	0.8	14.2
1538421000	320.0	0.0	319.0	321.0	-273.0	3225.0	0.7	14.3
1538421300	331.0	3.0	329.0	339.0	-237.0	3407.0	0.8	14.5
1538421600	337.0	1.0	332.0	342.0	-221.0	3475.0	0.9	14.5
1538421900	280.0	0.0	277.0	278.0	-261.0	2669.0	0.6	14.6
1538422200	255.0	0.0	253.0	252.0	-281.0	2371.0	0.6	14.5
1538422500	224.0	0.0	222.0	215.0	-230.0	1938.0	0.6	14.5
1538422800	195.0	0.0	195.0	189.0	-240.0	1612.0	0.8	14.5
1538423100	204.0	0.0	204.0	201.0	-238.0	1765.0	0.8	14.6
1538423400	207.0	0.0	206.0	205.0	-232.0	1804.0	0.4	14.6
1538423700	213.0	0.0	213.0	212.0	-272.0	1892.0	1.0	14.6
1538424000	223.0	0.0	223.0	222.0	-258.0	2013.0	0.8	14.6
1538424300	212.0	0.0	210.0	206.0	-285.0	1814.0	0.8	14.8
1538424600	175.0	0.0	173.0	168.0	-240.0	1341.0	0.4	14.6
1538424900	147.0	0.0	146.0	145.0	-249.0	1053.0	0.8	14.7
1538425200	165.0	0.0	165.0	173.0	-266.0	1383.0	0.5	14.6
1538425500	187.0	0.0	187.0	204.0	-241.0	1732.0	0.5	14.7
1538425800	231.0	2.0	230.0	254.0	-265.0	2354.0	0.8	14.6
1538426100	320.0	54.0	286.0	361.0	-237.0	3681.0	0.3	15.1
1538426400	359.0	88.0	305.0	403.0	-247.0	4157.0	0.5	15.3
1538426700	369.0	127.0	289.0	414.0	-296.0	4307.0	0.7	15.5
1538427000	321.0	78.0	273.0	351.0	-306.0	3511.0	0.7	15.6
1538427300	256.0	19.0	241.0	264.0	-240.0	2497.0	0.5	15.6
1538427600	179.0	0.0	176.0	178.0	-262.0	1516.0	0.4	15.3
1538427900	121.0	0.0	119.0	118.0	-292.0	797.0	0.2	15.5
1538428200	94.0	0.0	93.0	91.0	-235.0	467.0	0.2	15.3
1538428500	82.0	0.0	82.0	80.0	-232.0	342.0	0.4	15.2
1538428800	86.0	0.0	86.0	82.0	-263.0	408.0	0.1	15.2
1538429100	84.0	0.0	84.0	78.0	-233.0	359.0	0.1	15.2
1538429400	63.0	0.0	62.0	58.0	-258.0	118.0	0.3	15.1
1538429700	52.0	0.0	52.0	49.0	-219.0	29.0	0.0	15.2
1538430000	51.0	0.0	51.0	51.0	-248.0	67.0	0.2	15.0
1538430300	54.0	0.0	54.0	54.0	-262.0	109.0	0.0	14.9
1538430600	57.0	0.0	57.0	58.0	-262.0	153.0	0.0	14.9
1538430900	57.0	0.0	57.0	58.0	-266.0	153.0	0.0	14.8
1538431200	59.0	0.0	59.0	59.0	-237.0	174.0	0.0	14.9
1538431500	60.0	0.0	59.0	59.0	-246.0	167.0	0.0	14.8
1538431800	44.0	0.0	44.0	42.0	-245.0	14.0	0.0	14.6
1538432100	37.0	0.0	37.0	36.0	-212.0	0.0	0.0	14.6
1538432400	34.0	0.0	34.0	33.0	-262.0	0.0	0.0	14.6
1538432700	37.0	0.0	37.0	37.0	-231.0	0.0	0.0	14.5
1538433000	42.0	0.0	42.0	41.0	-270.0	0.0	0.0	14.6
1538433300	47.0	0.0	47.0	45.0	-268.0	9.0	0.0	14.4
1538433600	46.0	0.0	46.0	44.0	-260.0	4.0	0.0	14.5
1538433900	41.0	0.0	40.0	38.0	-244.0	0.0	0.0	14.4
1538434200	37.0	0.0	36.0	35.0	-265.0	0.0	0.0	14.5
1538434500	41.0	0.0	41.0	40.0	-242.0	0.0	0.0	14.4
1538434800	42.0	0.0	42.0	40.0	-255.0	0.0	0.0	14.4
1538435100	37.0	0.0	37.0	35.0	-233.0	0.0	0.0	14.4
1538435400	36.0	0.0	35.0	34.0	-214.0	0.0	0.0	14.4
1538435700	29.0	0.0	29.0	27.0	-208.0	0.0	0.0	14.4
1538436000	23.0	0.0	22.0	21.0	-251.0	0.0	0.0	14.4
1538436300	22.0	0.0	22.0	21.0	-260.0	0.0	0.0	14.2
1538436600	21.0	0.0	20.0	19.0	-285.0	0.0	0.0	14.2
1538436900	17.0	0.0	17.0	16.0	-254.0	0.0	0.0	14.2
1538437200	18.0	0.0	18.0	16.0	-234.0	0.0	0.0	14.2
1538437500	16.0	0.0	16.0	15.0	-246.0	0.0	0.0	14.2
1538437800	15.0	0.0	15.0	14.0	-253.0	0.0	0.0	14.1
1538438100	16.0	0.0	16.0	16.0	-228.0	0.0	0.0	14.1
1538438400	17.0	0.0	17.0	16.0	-264.0	0.0	0.0	13.9
1538438700	15.0	0.0	15.0	13.0	-269.0	0.0	0.0	13.8
1538439000	11.0	0.0	10.0	10.0	-267.0	0.0	0.0	13.8
1538439300	9.0	0.0	9.0	8.0	-206.0	0.0	0.0	13.8
1538439600	7.0	0.0	7.0	6.0	-252.0	0.0	0.0	13.8
1538439900	6.0	0.0	6.0	5.0	-275.0	0.0	0.0	13.9
1538440200	5.0	0.0	5.0	5.0	-250.0	0.0	0.0	13.9
1538440500	3.0	0.0	3.0	3.0	-282.0	0.0	0.0	13.8
1538440800	3.0	0.0	3.0	3.0	-274.0	0.0	0.0	13.8
1538441100	2.0	0.0	2.0	2.0	-276.0	0.0	0.0	13.7
1538441400	3.0	0.0	3.0	2.0	-267.0	0.0	0.0	13.7
1538441700	2.0	0.0	2.0	2.0	-251.0	0.0	0.0	13.6
1538442000	0.0	0.0	0.0	0.0	-248.0	0.0	0.0	13.6
1538442300	0.0	0.0	0.0	0.0	-248.0	0.0	0.0	13.6
1538442600	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	13.6
1538442900	0.0	0.0	0.0	0.0	-238.0	0.0	0.0	13.6
1538443200	0.0	0.0	0.0	0.0	-275.0	0.0	0.0	13.5
1538443500	0.0	0.0	0.0	0.0	-293.0	0.0	0.0	13.5
1538443800	0.0	0.0	0.0	0.0	-256.0	0.0	0.0	13.5
1538444100	0.0	0.0	0.0	0.0	-219.0	0.0	0.0	13.5
1538444400	0.0	0.0	0.0	0.0	-239.0	0.0	0.0	13.5
1538444700	0.0	0.0	0.0	0.0	-250.0	0.0	0.0	13.5
1538445000	0.0	0.0	0.0	0.0	-267.0	0.0	0.0	13.6
1538445300	0.0	0.0	0.0	0.0	-242.0	0.0	0.0	13.6
1538445600	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	13.7
1538445900	0.0	0.0	0.0	0.0	-237.0	0.0	0.0	13.7
1538446200	0.0	0.0	0.0	0.0	-228.0	0.0	0.0	13.7
1538446500	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	13.6
1538446800	0.0	0.0	0.0	0.0	-237.0	0.0	0.0	13.6
1538447100	0.0	0.0	0.0	0.0	-273.0	0.0	0.0	13.6
1538447400	0.0	0.0	0.0	0.0	-241.0	0.0	0.0	13.6
1538447700	0.0	0.0	0.0	0.0	-274.0	0.0	0.0	13.6
1538448000	0.0	0.0	0.0	0.0	-280.0	0.0	0.0	13.5
1538448300	0.0	0.0	0.0	0.0	-231.0	0.0	0.0	13.4
1538448600	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	13.4
1538448900	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	13.4
1538449200	0.0	0.0	0.0	0.0	-226.0	0.0	0.0	13.3
1538449500	0.0	0.0	0.0	0.0	-281.0	0.0	0.0	13.2
1538449800	0.0	0.0	0.0	0.0	-251.0	0.0	0.0	13.2
1538450100	0.0	0.0	0.0	0.0	-235.0	0.0	0.0	13.3
1538450400	0.0	0.0	0.0	0.0	-256.0	0.0	0.0	13.3
1538450700	0.0	0.0	0.0	0.0	-238.0	0.0	0.0	13.3
1538451000	0.0	0.0	0.0	0.0	-235.0	0.0	0.0	13.3
1538451300	0.0	0.0	0.0	0.0	-235.0	0.0	0.0	13.3
1538451600	0.0	0.0	0.0	0.0	-232.0	0.0	0.0	13.3
1538451900	0.0	0.0	0.0	0.0	-266.0	0.0	0.0	13.2
1538452200	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	13.2
1538452500	0.0	0.0	0.0	0.0	-257.0	0.0	0.0	13.2
1538452800	0.0	0.0	0.0	0.0	-230.0	0.0	0.0	13.1
1538453100	0.0	0.0	0.0	0.0	-249.0	0.0	0.0	13.2
1538453400	0.0	0.0	0.0	0.0	-250.0	0.0	0.0	13.0
1538453700	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	13.0
1538454000	0.0	0.0	0.0	0.0	-234.0	0.0	0.0	13.1
1538454300	0.0	0.0	0.0	0.0	-242.0	0.0	0.0	13.0
1538454600	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	13.0
1538454900	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	12.9
1538455200	0.0	0.0	0.0	0.0	-271.0	0.0	0.0	12.8
1538455500	0.0	0.0	0.0	0.0	-265.0	0.0	0.0	12.8
1538455800	0.0	0.0	0.0	0.0	-249.0	0.0	0.0	12.7
1538456100	0.0	0.0	0.0	0.0	-260.0	0.0	0.0	12.8
1538456400	0.0	0.0	0.0	0.0	-270.0	0.0	0.0	12.8
1538456700	0.0	0.0	0.0	0.0	-255.0	0.0	0.0	12.8
1538457000	0.0	0.0	0.0	0.0	-249.0	0.0	0.0	12.8
1538457300	0.0	0.0	0.0	0.0	-241.0	0.0	0.0	12.6
1538457600	0.0	0.0	0.0	0.0	-246.0	0.0	0.0	12.6
1538457900	0.0	0.0	0.0	0.0	-289.0	0.0	0.0	12.6
1538458200	0.0	0.0	0.0	0.0	-251.0	0.0	0.0	12.6
1538458500	0.0	0.0	0.0	0.0	-235.0	0.0	0.0	12.6
1538458800	0.0	0.0	0.0	0.0	-257.0	0.0	0.0	12.4
1538459100	0.0	0.0	0.0	0.0	-272.0	0.0	0.0	12.4
1538459400	0.0	0.0	0.0	0.0	-248.0	0.0	0.0	12.5
1538459700	0.0	0.0	0.0	0.0	-270.0	0.0	0.0	12.4
1538460000	0.0	0.0	0.0	0.0	-187.0	0.0	0.0	12.4
1538460300	0.0	0.0	0.0	0.0	-261.0	0.0	0.0	12.3
1538460600	0.0	0.0	0.0	0.0	-270.0	0.0	0.0	12.3
1538460900	0.0	0.0	0.0	0.0	-271.0	0.0	0.0	12.4
1538461200	0.0	0.0	0.0	0.0	-261.0	0.0	0.0	12.2
1538461500	0.0	0.0	0.0	0.0	-195.0	0.0	0.0	12.3
1538461800	0.0	0.0	0.0	0.0	-245.0	0.0	0.0	12.3
1538462100	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	12.2
1538462400	0.0	0.0	0.0	0.0	-265.0	0.0	0.0	12.2
1538462700	0.0	0.0	0.0	0.0	-229.0	0.0	0.0	12.2
1538463000	0.0	0.0	0.0	0.0	-258.0	0.0	0.0	12.0
1538463300	0.0	0.0	0.0	0.0	-224.0	0.0	0.0	12.0
1538463900	0.0	0.0	0.0	0.0	-278.0	0.0	0.0	12.0
1538464200	0.0	0.0	0.0	0.0	-261.0	0.0	0.0	12.0
1538464500	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	11.9
1538464800	0.0	0.0	0.0	0.0	-273.0	0.0	0.0	11.9
1538465100	0.0	0.0	0.0	0.0	-259.0	0.0	0.0	11.9
1538465400	0.0	0.0	0.0	0.0	-238.0	0.0	0.0	11.8
1538465700	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	11.8
1538466000	0.0	0.0	0.0	0.0	-282.0	0.0	0.0	11.8
1538466300	0.0	0.0	0.0	0.0	-242.0	0.0	0.0	11.8
1538466600	0.0	0.0	0.0	0.0	-199.0	0.0	0.0	11.7
1538466900	0.0	0.0	0.0	0.0	-290.0	0.0	0.0	11.8
1538467200	0.0	0.0	0.0	0.0	-262.0	0.0	0.0	11.9
1538467500	0.0	0.0	0.0	0.0	-293.0	0.0	0.0	12.0
1538467800	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	12.0
1538468100	0.0	0.0	0.0	0.0	-228.0	0.0	0.0	11.9
1538468400	0.0	0.0	0.0	0.0	-256.0	0.0	0.0	11.9
1538468700	0.0	0.0	0.0	0.0	-275.0	0.0	0.0	11.9
1538469000	0.0	0.0	0.0	0.0	-247.0	0.0	0.0	12.0
1538469300	0.0	0.0	0.0	0.0	-250.0	0.0	0.0	11.9
1538469600	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	11.9
1538469900	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	12.0
1538470200	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	12.0
1538470500	0.0	0.0	0.0	0.0	-199.0	0.0	0.0	12.1
1538470800	0.0	0.0	0.0	0.0	-252.0	0.0	0.0	12.0
1538471100	0.0	0.0	0.0	0.0	-272.0	0.0	0.0	12.0
1538471400	0.0	0.0	0.0	0.0	-269.0	0.0	0.0	11.9
1538471700	0.0	0.0	0.0	0.0	-258.0	0.0	0.0	11.9
1538472000	0.0	0.0	0.0	0.0	-275.0	0.0	0.0	12.0
1538472300	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	12.1
1538472600	0.0	0.0	0.0	0.0	-239.0	0.0	0.0	12.1
1538472900	0.0	0.0	0.0	0.0	-254.0	0.0	0.0	12.1
1538473200	0.0	0.0	0.0	0.0	-265.0	0.0	0.0	12.1
1538473500	0.0	0.0	0.0	0.0	-226.0	0.0	0.0	12.1
1538473800	0.0	0.0	0.0	0.0	-247.0	0.0	0.0	12.1
1538474100	0.0	0.0	0.0	0.0	-224.0	0.0	0.0	12.2
1538474400	0.0	0.0	0.0	0.0	-260.0	0.0	0.0	12.2
1538474700	0.0	0.0	0.0	0.0	-276.0	0.0	0.0	12.3
1538475000	0.0	0.0	0.0	0.0	-251.0	0.0	0.0	12.4
1538475300	0.0	0.0	0.0	0.0	-270.0	0.0	0.2	12.4
1538475600	0.0	0.0	0.0	0.0	-265.0	0.0	0.3	12.5
1538475900	0.0	0.0	0.0	0.0	-256.0	0.0	0.2	12.6
1538476200	0.0	0.0	0.0	0.0	-228.0	0.0	0.0	12.7
1538476500	0.0	0.0	0.0	0.0	-223.0	0.0	0.0	12.7
1538476800	0.0	0.0	0.0	0.0	-253.0	0.0	0.0	12.7
1538477100	0.0	0.0	0.0	0.0	-271.0	0.0	0.0	12.6
1538477400	0.0	0.0	0.0	0.0	-254.0	0.0	0.0	12.6
1538477700	0.0	0.0	0.0	0.0	-254.0	0.0	0.0	12.6
1538478000	0.0	0.0	0.0	0.0	-272.0	0.0	0.0	12.6
1538478300	0.0	0.0	0.0	0.0	-247.0	0.0	0.0	12.6
1538478600	0.0	0.0	0.0	0.0	-218.0	0.0	0.0	12.6
1538478900	0.0	0.0	0.0	0.0	-222.0	0.0	0.0	12.7
1538479200	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	12.7
1538479500	0.0	0.0	0.0	0.0	-243.0	0.0	0.0	12.7
1538479800	0.0	0.0	0.0	0.0	-233.0	0.0	0.0	12.6
1538480100	0.0	0.0	0.0	0.0	-242.0	0.0	0.0	12.6
1538480400	0.0	0.0	0.0	0.0	-277.0	0.0	0.0	12.6
1538480700	0.0	0.0	0.0	0.0	-279.0	0.0	0.0	12.7
1538481000	0.0	0.0	0.0	0.0	-244.0	0.0	0.0	12.7
1538481300	0.0	0.0	0.0	0.0	-239.0	0.0	0.0	12.8
1538481600	0.0	0.0	0.0	0.0	-255.0	0.0	0.0	12.9
1538481900	0.0	0.0	0.0	0.0	-211.0	0.0	0.0	13.0
1538482200	0.0	0.0	0.0	0.0	-275.0	0.0	0.0	12.9
1538482500	0.0	0.0	0.0	0.0	-290.0	0.0	0.0	12.9
1538482800	0.0	0.0	0.0	0.0	-235.0	0.0	0.0	12.8
1538483100	0.0	0.0	0.0	0.0	-289.0	0.0	0.0	12.8
1538483400	0.0	0.0	0.0	0.0	-266.0	0.0	0.0	12.6
1538483700	0.0	0.0	0.0	0.0	-271.0	0.0	0.0	12.5
1538484000	0.0	0.0	0.0	0.0	-251.0	0.0	0.0	12.5
1538484300	0.0	0.0	0.0	0.0	-200.0	0.0	0.0	12.6
1538484600	0.0	0.0	0.0	0.0	-195.0	0.0	0.0	12.7
1538484900	0.0	0.0	0.0	0.0	-232.0	0.0	0.0	12.7
1538485200	0.0	0.0	0.0	0.0	-274.0	0.0	0.0	12.7
1538485500	0.0	0.0	0.0	0.0	-296.0	0.0	0.0	12.7
1538485800	1.0	0.0	1.0	1.0	-274.0	0.0	0.2	12.8
1538486100	2.0	0.0	2.0	2.0	-259.0	0.0	0.2	12.8
