#1
double ashland(8897,9)
#epoch	irradiance_global	irradiance_direct	irradiance_diffuse	irradiance_poa	power_dc_system_1	power_dc_system_2	wind_speed	temperature_ambient
970860300	661	934	43	841	4453	12290	0.5	24.1
970860600	659	934	43	838	4465	12280	0.8	23.8
970860900	657	934	43	834	4424	12230	0.9	23.9
970861200	654	931	44	831	4411	12160	0.6	23.8
970861500	652	933	44	829	4368	12120	0.4	24.5
970861800	649	932	44	824	4361	12030	0.1	24.7
970862100	644	930	44	818	4322	11910	0.2	24.9
970862400	640	928	44	813	4265	11800	0.3	25.2
970862700	636	928	44	807	4212	11720	0.2	25.5
970863000	629	924	44	799	4174	11640	0.4	25.3
970863300	624	923	44	792	4122	11500	0.4	25.5
970863600	616	919	44	782	4099	11360	0.3	25.5
970863900	609	915	44	773	4003	11190	0.2	25.9
970864200	604	916	44	767	4009	11120	0.3	26.0
970864500	597	914	44	758	3928	11000	0.5	25.7
970864800	589	911	44	748	3891	10870	0.4	26.1
970865100	582	910	44	739	3815	10730	0.3	26.2
970865400	574	907	44	728	3778	10550	0.2	26.5
970865700	566	903	44	717	3705	10380	0.4	26.8
970866000	557	903	43	707	3652	10250	0.5	26.4
970866300	548	899	43	695	3572	10060	0.3	27.0
970866600	540	897	44	685	3520	9930	0.3	27.2
970866900	531	895	44	673	3464	9760	0.2	26.9
970867200	520	890	44	659	3379	9550	0.3	27.2
970867500	511	887	44	648	3309	9360	0.3	27.3
970867800	500	885	43	634	3230	9100	0.3	27.3
970868100	490	882	43	622	3166	8750	0.6	27.3
970868400	480	880	43	609	3076	8500	0.3	27.3
970868700	468	874	43	594	2984	8260	0.2	27.7
970869000	457	870	43	580	2906	8000	0.1	27.7
970869300	446	871	41	566	2829	7730	0.2	27.7
970869600	432	861	42	550	2722	7400	0.4	27.6
970869900	421	859	42	535	2657	7100	0.3	27.5
970870200	407	852	41	518	2539	6705	0.2	27.7
970870500	394	842	41	502	2447	6051	0.1	27.9
970870800	381	839	40	486	2335	5547	0.5	28.0
970871100	367	832	39	470	2243	5270	0.5	27.6
970871400	354	824	39	453	2131	4792	0.6	27.7
970871700	341	825	37	437	2037	4248	0.4	27.8
970872000	329	822	37	420	1914	3645	0.0	27.7
970872300	314	814	36	401	1800	3025	0.1	27.8
970872600	300	802	36	384	1688	2497	0.3	27.6
970872900	286	791	37	367	1587	2024	0.2	27.6
970873200	272	787	35	348	1472	1615	0.1	27.7
970873500	258	777	34	330	1343	1337	0.2	27.8
970873800	243	768	33	312	1237	1126	0.2	27.6
970874100	228	756	32	293	1117	914	0.1	27.4
970874400	214	742	32	275	1002	667	0.1	27.5
970874700	200	730	31	257	880	410	0.1	27.6
970875000	186	725	30	240	773	262	0.1	27.5
970875300	172	718	28	216	661	152	0.0	27.3
970875600	159	708	27	149	549	71	0.0	27.2
970875900	144	688	27	85	438	19	0.0	27.1
970876200	130	669	26	52	331	0	0.0	26.8
970876500	83	403	25	28	77	0	0.0	26.5
970876800	22	0	22	21	0	0	0.0	25.1
970877100	20	0	20	19	0	0	0.0	23.9
970877400	18	0	18	18	0	0	0.1	23.5
970877700	17	0	17	16	0	0	0.1	23.3
970878000	15	0	15	14	0	0	0.2	23.2
970878300	13	0	13	12	0	0	0.4	23.6
970878600	11	1	11	10	0	0	0.9	23.4
970878900	9	0	9	8	0	0	0.7	23.7
970879200	6	0	6	6	0	0	0.3	23.7
970879500	4	0	4	4	0	0	0.0	22.8
970879800	3	0	3	3	0	0	0.0	22.4
970880100	2	0	2	1	0	0	0.0	22.5
970880400	0	0	0	0	0	0	0.0	22.3
970880700	0	0	0	0	0	0	0.0	21.7
970881000	0	0	0	0	0	0	0.0	20.9
970881300	0	0	0	0	0	0	0.0	20.2
970881600	0	0	0	0	0	0	0.0	19.7
970881900	0	0	0	0	0	0	0.0	19.2
970882200	0	0	0	0	0	0	0.0	18.7
970882500	0	0	0	0	0	0	0.0	17.9
970882800	0	0	0	0	0	0	0.0	18.1
970883100	0	0	0	0	0	0	0.0	18.6
970883400	0	0	0	0	0	0	0.2	18.9
970883700	0	0	0	0	0	0	0.1	18.1
970884000	0	0	0	0	0	0	0.0	17.4
970884300	0	0	0	0	0	0	0.0	17.7
970884600	0	0	0	0	0	0	0.0	17.1
970884900	0	0	0	0	0	0	0.0	16.8
970885200	0	0	0	0	0	0	0.0	16.8
970885500	0	0	0	0	0	0	0.1	16.9
970885800	0	0	0	0	0	0	0.0	17.1
970886100	0	0	0	0	0	0	0.0	16.9
970886400	0	0	0	0	0	0	0.0	16.7
970886700	0	0	0	0	0	0	0.0	16.7
970887000	0	0	0	0	0	0	0.0	16.1
970887300	0	0	0	0	0	0	0.0	16.1
970887600	0	0	0	0	0	0	0.0	16.9
970887900	0	0	0	0	0	0	0.0	16.7
970888200	0	0	0	0	0	0	0.0	16.5
970888500	0	0	0	0	0	0	0.0	16.3
970888800	0	0	0	0	0	0	0.2	15.8
970889100	0	0	0	0	0	0	0.8	16.8
970889400	0	0	0	0	0	0	0.2	16.6
970889700	0	0	0	0	0	0	0.0	16.1
970890000	0	0	0	0	0	0	0.2	15.9
970890300	0	0	0	0	0	0	0.3	16.2
970890600	0	0	0	0	0	0	0.0	15.9
970890900	0	0	0	0	0	0	0.0	15.0
970891200	0	0	0	0	0	0	0.0	15.0
970891500	0	0	0	0	0	0	0.0	14.4
970891800	0	0	0	0	0	0	0.0	14.1
970892100	0	0	0	0	0	0	0.0	14.2
970892400	0	0	0	0	0	0	0.0	14.2
970892700	0	0	0	0	0	0	0.0	13.5
970893000	0	0	0	0	0	0	0.0	14.7
970893300	0	0	0	0	0	0	0.0	14.2
970893600	0	0	0	0	0	0	0.0	13.8
970893900	0	0	0	0	0	0	0.0	13.4
970894200	0	0	0	0	0	0	0.0	13.0
970894500	0	0	0	0	0	0	0.0	13.2
970894800	0	0	0	0	0	0	0.0	13.1
970895100	0	0	0	0	0	0	0.0	12.9
970895400	0	0	0	0	0	0	0.0	12.9
970895700	0	0	0	0	0	0	0.0	12.6
970896000	0	0	0	0	0	0	0.0	12.7
970896300	0	0	0	0	0	0	0.0	12.6
970896600	0	0	0	0	0	0	0.0	13.2
970896900	0	0	0	0	0	0	0.0	13.3
970897200	0	0	0	0	0	0	0.0	13.2
970897500	0	0	0	0	0	0	0.0	13.0
970897800	0	0	0	0	0	0	0.0	12.8
970898100	0	0	0	0	0	0	0.0	12.0
970898400	0	0	0	0	0	0	0.0	12.0
970898700	0	0	0	0	0	0	0.0	11.9
970899000	0	0	0	0	0	0	0.0	12.7
970899300	0	0	0	0	0	0	0.0	12.9
970899600	0	0	0	0	0	0	0.0	12.7
970899900	0	0	0	0	0	0	0.0	13.1
970900200	0	0	0	0	0	0	0.0	13.4
970900500	0	0	0	0	0	0	0.0	13.1
970900800	0	0	0	0	0	0	0.0	12.4
970901100	0	0	0	0	0	0	0.0	13.1
970901400	0	0	0	0	0	0	0.0	12.3
970901700	0	0	0	0	0	0	0.0	11.9
970902300	0	0	0	0	0	0	0.0	12.1
970902600	0	0	0	0	0	0	0.0	12.2
970902900	0	0	0	0	0	0	0.0	11.9
970903200	0	0	0	0	0	0	0.0	11.8
970903500	0	0	0	0	0	0	0.0	11.6
970903800	0	0	0	0	0	0	0.0	11.3
970904100	0	0	0	0	0	0	0.0	11.7
970904400	0	0	0	0	0	0	0.0	11.8
970904700	0	0	0	0	0	0	0.0	11.4
970905000	0	0	0	0	0	0	0.0	11.5
970905300	0	0	0	0	0	0	0.0	11.5
970905600	0	0	0	0	0	0	0.0	11.4
970905900	0	0	0	0	0	0	0.0	11.9
970906200	0	0	0	0	0	0	0.0	11.4
970906500	0	0	0	0	0	0	0.0	11.0
970906800	0	0	0	0	0	0	0.0	10.7
970907100	0	0	0	0	0	0	0.0	11.1
970907400	0	0	0	0	0	0	0.0	10.8
970907700	0	0	0	0	0	0	0.0	10.7
970908000	0	0	0	0	0	0	0.0	10.3
970908300	0	0	0	0	0	0	0.0	10.2
970908600	0	0	0	0	0	0	0.0	10.6
970908900	0	0	0	0	0	0	0.0	10.7
970909200	0	0	0	0	0	0	0.0	10.4
970909500	0	0	0	0	0	0	0.0	10.4
970909800	0	0	0	0	0	0	0.0	10.7
970910100	0	0	0	0	0	0	0.0	10.5
970910400	0	0	0	0	0	0	0.0	10.4
970910700	0	0	0	0	0	0	0.0	10.4
970911000	0	0	0	0	0	0	0.0	10.0
970911300	0	0	0	0	0	0	0.0	9.6
970911600	0	0	0	0	0	0	0.0	9.8
970911900	0	0	0	0	0	0	0.0	9.9
970912200	0	0	0	0	0	0	0.0	9.6
970912500	0	0	0	0	0	0	0.0	9.7
970912800	0	0	0	0	0	0	0.0	9.5
970913100	0	0	0	0	0	0	0.0	9.3
970913400	0	0	0	0	0	0	0.0	9.4
970913700	0	0	0	0	0	0	0.0	9.2
970914000	0	0	0	0	0	0	0.0	9.5
970914300	0	0	0	0	0	0	0.0	9.2
970914600	0	0	0	0	0	0	0.0	9.1
970914900	0	0	0	0	0	0	0.0	9.1
970915200	0	0	0	0	0	0	0.0	9.2
970915500	0	0	0	0	0	0	0.0	9.3
970915800	0	0	0	0	0	0	0.0	9.5
970916100	0	0	0	0	0	0	0.0	9.3
970916400	0	0	0	0	0	0	0.0	9.4
970916700	0	0	0	0	0	0	0.0	9.3
970917000	0	0	0	0	0	0	0.0	8.7
970917300	0	0	0	0	0	0	0.0	8.6
970917600	0	0	0	0	0	0	0.0	8.7
970917900	0	0	0	0	0	0	0.0	8.4
970918200	0	0	0	0	0	0	0.0	8.7
970918500	0	0	0	0	0	0	0.0	8.7
970918800	0	0	0	0	0	0	0.0	8.9
970919100	0	0	0	0	0	0	0.0	8.7
970919400	0	0	0	0	0	0	0.0	8.3
970919700	0	0	0	0	0	0	0.0	8.2
970920000	0	0	0	0	0	0	0.0	8.5
970920300	0	0	0	0	0	0	0.0	8.5
970920600	0	0	0	0	0	0	0.0	8.0
970920900	0	0	0	0	0	0	0.1	7.8
970921200	0	0	0	0	0	0	0.0	8.0
970921500	0	0	0	0	0	0	0.0	8.1
970921800	0	0	0	0	0	0	0.0	8.4
970922100	0	0	0	0	0	0	0.0	8.4
970922400	0	0	0	0	0	0	0.0	8.6
970922700	0	0	0	0	0	0	0.0	8.4
970923000	0	0	0	0	0	0	0.0	8.3
970923300	0	0	0	0	0	0	0.0	8.2
970923600	0	0	0	0	0	0	0.0	8.2
970923900	0	0	0	1	0	0	0.0	7.8
970924200	2	0	2	2	0	0	0.0	7.3
970924500	3	0	3	3	0	0	0.0	7.2
970924800	4	0	4	5	0	0	0.0	7.2
970925100	6	0	6	7	0	0	0.0	7.1
970925400	8	0	8	10	0	0	0.0	7.0
970925700	11	2	11	12	0	0	0.0	7.4
970926000	14	0	14	21	0	0	0.0	7.4
970926300	32	235	17	64	0	12	0.0	7.7
970926600	44	327	18	81	0	116	0.0	8.8
970926900	57	389	20	98	0	265	0.0	9.0
970927200	73	456	22	116	0	426	0.0	10.0
970927500	89	520	23	134	0	599	0.0	10.9
970927800	105	560	26	151	89	827	0.0	11.0
970928100	118	580	27	169	158	1071	0.0	11.7
970928400	131	596	28	186	228	1369	0.0	11.4
970928700	144	610	30	203	301	1704	0.0	11.2
970929000	156	622	31	221	403	2035	0.0	11.8
970929300	170	637	32	239	514	2317	0.0	13.7
970929600	184	650	33	257	670	2674	0.0	13.6
970929900	197	668	33	275	873	2904	0.0	13.3
970930200	211	678	34	293	994	3168	0.0	13.9
970930500	225	693	35	311	1185	3495	0.0	13.3
970930800	239	704	36	329	1390	3772	0.0	14.0
970931100	253	714	37	347	1513	4040	0.0	13.4
970931400	266	726	37	364	1644	4338	0.0	14.1
970931700	280	735	38	382	1804	4622	0.0	13.9
970932000	294	748	38	399	1983	4859	0.0	15.2
970932300	308	755	39	417	2103	5161	0.0	14.4
970932600	321	763	40	433	2207	5559	0.0	14.6
970932900	335	771	40	450	2322	5896	0.0	15.6
970933200	349	781	41	468	2423	6283	0.0	16.2
970933500	362	790	41	485	2539	6709	0.1	16.0
970933800	376	801	41	501	2635	7040	0.0	16.6
970934100	389	806	42	517	2736	7450	0.0	18.7
970934400	402	815	42	533	2816	7760	0.0	18.1
970934700	414	820	43	548	2919	8000	0.0	18.2
970935000	427	827	43	564	2990	8360	0.0	20.3
970935300	439	833	44	578	3090	8760	0.0	21.2
970935600	451	838	44	592	3157	9050	0.0	20.1
970935900	462	843	44	607	3247	9270	0.0	19.9
970936200	473	848	45	620	3307	9460	0.0	21.1
970936500	484	854	44	634	3394	9650	0.0	20.5
970936800	494	857	44	646	3438	9820	0.0	20.3
970937100	505	863	44	660	3535	10020	0.0	19.6
970937400	515	866	45	671	3583	10200	0.0	20.2
970937700	524	867	46	683	3659	10360	0.0	20.4
970938000	534	873	45	695	3711	10520	0.0	19.5
970938300	543	878	44	706	3778	10660	0.0	20.1
970938600	551	881	45	716	3832	10770	0.1	20.5
970938900	559	881	46	726	3885	10970	0.0	20.1
970939200	567	881	48	736	3947	11100	0.1	20.3
970939500	575	886	47	745	3998	11240	0.2	20.4
970939800	582	888	47	753	4042	11300	0.1	20.9
970940100	589	893	46	761	4071	11430	0.1	20.9
970940400	595	893	47	768	4114	11500	0.2	20.7
970940700	601	894	47	776	4139	11590	0.2	20.7
970941000	607	895	48	782	4186	11660	0.2	21.0
970941300	612	895	49	789	4207	11790	0.2	21.2
970941600	617	897	48	793	4239	11830	0.4	21.3
970941900	622	897	49	799	4261	11930	0.4	21.3
970942200	627	900	49	804	4316	12030	0.3	21.2
970942500	630	900	49	809	4323	12100	0.4	21.4
970942800	634	902	49	812	4352	12130	0.4	21.8
970943100	637	904	48	815	4352	12180	0.5	21.8
970943400	639	903	49	818	4382	12130	0.2	21.9
970943700	641	905	48	821	4386	12200	0.2	21.9
970944000	642	904	48	823	4402	12190	0.3	22.5
970944300	645	905	48	825	4389	12210	0.5	22.3
970944600	645	903	50	825	4409	12180	0.3	22.5
970944900	646	903	50	825	4373	12230	0.7	22.8
970945200	647	903	50	826	4391	12240	0.3	22.7
970945500	648	905	50	827	4377	12170	0.3	23.0
970945800	647	904	50	826	4374	12200	0.7	22.9
970946100	646	905	49	824	4371	12180	0.6	22.9
970946400	644	903	50	822	4336	12100	0.3	23.0
970946700	643	903	50	821	4321	12050	0.1	23.7
970947000	641	902	50	817	4293	11980	0.5	23.7
970947300	639	901	51	814	4279	11980	0.4	23.8
970947600	637	901	51	811	4280	11880	0.3	24.1
970947900	633	899	51	806	4240	11840	0.2	24.1
970948200	629	898	51	800	4215	11670	0.2	24.3
970948500	624	894	51	795	4164	11580	0.3	24.9
970948800	620	892	52	790	4144	11550	0.3	24.8
970949100	616	891	52	784	4101	11420	0.1	25.0
970949400	610	889	52	776	4041	11300	0.4	25.3
970949700	605	889	51	770	4025	11260	0.1	25.2
970950000	601	890	51	765	3989	11140	0.7	25.4
970950300	594	886	51	756	3911	10990	0.2	25.4
970950600	589	885	53	750	3887	10890	0.4	26.1
970950900	582	882	53	742	3821	10760	0.2	26.2
970951200	575	881	52	732	3793	10620	0.2	26.3
970951500	570	884	51	726	3750	10540	0.5	26.6
970951800	564	881	54	718	3724	10460	0.4	26.7
970952100	555	876	54	705	3642	10240	0.5	26.9
970952400	546	873	53	695	3602	10140	0.5	27.0
970952700	536	865	54	662	3443	9620	0.9	26.8
970953000	510	835	53	666	3462	9730	0.8	26.8
970953300	507	843	53	644	3367	9390	0.4	27.1
970953600	509	857	55	649	3346	9480	1.0	27.1
970953900	484	817	58	617	3158	9010	0.9	27.1
970954200	497	852	62	633	3262	9200	0.6	27.1
970954500	485	848	60	617	3175	8770	1.0	27.2
970954800	466	829	59	592	3022	8290	1.0	27.2
970955100	463	837	61	590	3025	8310	0.5	27.4
970955400	459	843	62	582	2959	8140	0.5	27.7
970955700	446	834	63	569	2881	7860	0.4	27.7
970956000	447	835	73	570	2870	7770	0.4	28.1
970956300	443	826	82	559	2815	7490	0.4	28.1
970956600	430	823	81	541	2693	7020	0.5	28.4
970956900	415	816	78	522	2576	6358	0.3	28.3
970957200	387	794	68	480	2302	5638	0.6	28.3
970957500	356	755	63	458	2204	5120	0.6	28.2
970957800	349	789	52	444	2093	4690	0.4	28.4
970958100	332	786	46	426	1986	4145	0.3	28.4
970958400	316	767	47	406	1843	3462	0.5	28.6
970958700	290	714	50	349	1522	2557	0.1	28.5
970959000	260	647	51	361	1556	2350	0.3	28.6
970959300	289	757	54	368	1599	2107	0.3	28.3
970959600	216	575	45	219	841	1044	0.1	28.1
970959900	133	329	41	193	650	829	0.1	27.7
970960200	176	501	42	252	924	1011	0.2	27.5
970960500	222	701	44	286	1091	994	0.1	27.7
970960800	207	687	42	266	966	729	0.1	27.8
970961100	191	669	41	246	836	487	0.0	27.8
970961400	176	655	38	227	718	334	0.0	27.7
970961700	162	641	37	171	603	244	0.0	27.7
970962000	147	627	34	115	486	147	0.1	27.4
970962300	132	614	30	55	369	63	0.1	27.2
970962600	115	575	28	36	204	5	0.0	27.1
970962900	42	111	27	26	0	0	0.0	26.4
970963200	24	0	24	24	0	0	0.0	24.9
970963500	22	0	22	22	0	0	0.0	24.1
970963800	20	1	20	19	0	0	0.0	23.8
970964100	18	0	18	17	0	0	0.0	23.8
970964400	15	0	15	15	0	0	0.0	23.6
970964700	13	0	13	12	0	0	0.1	23.7
970965000	11	0	11	10	0	0	0.1	23.9
970965300	8	0	8	8	0	0	0.0	23.9
970965600	6	0	6	5	0	0	0.0	23.3
970965900	3	0	3	3	0	0	0.0	23.1
970966200	2	0	2	2	0	0	0.0	22.8
970966500	0	0	0	0	0	0	0.0	22.3
970966800	0	0	0	0	0	0	0.0	22.0
970967100	0	0	0	0	0	0	0.0	21.2
970967400	0	0	0	0	0	0	0.0	20.6
970967700	0	0	0	0	0	0	0.0	20.7
970968000	0	0	0	0	0	0	0.0	20.5
970968300	0	0	0	0	0	0	0.0	19.7
970968600	0	0	0	0	0	0	0.0	19.1
970968900	0	0	0	0	0	0	0.0	18.6
970969200	0	0	0	0	0	0	0.0	18.6
970969500	0	0	0	0	0	0	0.0	18.3
970969800	0	0	0	0	0	0	0.0	18.0
970970100	0	0	0	0	0	0	0.0	18.3
970970400	0	0	0	0	0	0	0.0	18.0
970970700	0	0	0	0	0	0	0.0	17.2
970971000	0	0	0	0	0	0	0.0	16.8
970971300	0	0	0	0	0	0	0.0	17.1
970971600	0	0	0	0	0	0	0.0	17.1
970971900	0	0	0	0	0	0	0.0	16.7
970972200	0	0	0	0	0	0	0.0	16.6
970972500	0	0	0	0	0	0	0.0	16.1
970972800	0	0	0	0	0	0	0.0	16.2
970973100	0	0	0	0	0	0	0.0	16.2
970973400	0	0	0	0	0	0	0.0	15.9
970973700	0	0	0	0	0	0	0.0	15.6
970974000	0	0	0	0	0	0	0.0	15.6
970974300	0	0	0	0	0	0	0.0	15.4
970974600	0	0	0	0	0	0	0.0	15.1
970974900	0	0	0	0	0	0	0.0	14.8
970975200	0	0	0	0	0	0	0.0	14.6
970975500	0	0	0	0	0	0	0.0	14.5
970975800	0	0	0	0	0	0	0.0	14.7
970976100	0	0	0	0	0	0	0.0	14.9
970976400	0	0	0	0	0	0	0.0	14.8
970976700	0	0	0	0	0	0	0.0	14.8
970977000	0	0	0	0	0	0	0.0	14.8
970977300	0	0	0	0	0	0	0.0	14.5
970977600	0	0	0	0	0	0	0.0	14.2
970977900	0	0	0	0	0	0	0.0	13.9
970978200	0	0	0	0	0	0	0.0	13.6
970978500	0	0	0	0	0	0	0.0	13.3
970978800	0	0	0	0	0	0	0.0	13.4
970979100	0	0	0	0	0	0	0.0	13.1
970979400	0	0	0	0	0	0	0.0	12.9
970979700	0	0	0	0	0	0	0.0	13.0
970980000	0	0	0	0	0	0	0.0	12.8
970980300	0	0	0	0	0	0	0.0	12.9
970980600	0	0	0	0	0	0	0.0	13.3
970980900	0	0	0	0	0	0	0.0	12.9
970981200	0	0	0	0	0	0	0.0	12.8
970981500	0	0	0	0	0	0	0.0	12.8
970981800	0	0	0	0	0	0	0.0	12.6
970982100	0	0	0	0	0	0	0.0	12.7
970982400	0	0	0	0	0	0	0.0	12.6
970982700	0	0	0	0	0	0	0.0	12.7
970983000	0	0	0	0	0	0	0.0	12.6
970983300	0	0	0	0	0	0	0.0	12.6
970983600	0	0	0	0	0	0	0.0	12.1
970983900	0	0	0	0	0	0	0.0	11.9
970984200	0	0	0	0	0	0	0.0	11.7
970984500	0	0	0	0	0	0	0.0	12.0
970984800	0	0	0	0	0	0	0.0	12.4
970985100	0	0	0	0	0	0	0.0	12.2
970985400	0	0	0	0	0	0	0.0	11.9
970985700	0	0	0	0	0	0	0.0	12.0
970986000	0	0	0	0	0	0	0.0	12.1
970986300	0	0	0	0	0	0	0.0	11.5
970986600	0	0	0	0	0	0	0.0	11.2
970986900	0	0	0	0	0	0	0.0	11.4
970987200	0	0	0	0	0	0	0.0	11.2
970987500	0	0	0	0	0	0	0.0	11.3
970987800	0	0	0	0	0	0	0.0	11.4
970988100	0	0	0	0	0	0	0.0	11.1
970988700	0	0	0	0	0	0	0.0	11.0
970989000	0	0	0	0	0	0	0.0	10.9
970989300	0	0	0	0	0	0	0.0	10.9
970989600	0	0	0	0	0	0	0.0	10.6
970989900	0	0	0	0	0	0	0.0	10.5
970990200	0	0	0	0	0	0	0.0	10.6
970990500	0	0	0	0	0	0	0.0	10.3
970990800	0	0	0	0	0	0	0.0	10.5
970991100	0	0	0	0	0	0	0.0	10.5
970991400	0	0	0	0	0	0	0.0	10.6
970991700	0	0	0	0	0	0	0.0	10.7
970992000	0	0	0	0	0	0	0.0	10.8
970992300	0	0	0	0	0	0	0.0	10.6
970992600	0	0	0	0	0	0	0.0	10.6
970992900	0	0	0	0	0	0	0.0	10.8
970993200	0	0	0	0	0	0	0.0	10.6
970993500	0	0	0	0	0	0	0.0	10.0
970993800	0	0	0	0	0	0	0.0	9.7
970994100	0	0	0	0	0	0	0.0	9.7
970994400	0	0	0	0	0	0	0.0	9.8
970994700	0	0	0	0	0	0	0.0	9.8
970995000	0	0	0	0	0	0	0.0	9.9
970995300	0	0	0	0	0	0	0.0	9.6
970995600	0	0	0	0	0	0	0.0	9.7
970995900	0	0	0	0	0	0	0.0	9.8
970996200	0	0	0	0	0	0	0.0	9.8
970996500	0	0	0	0	0	0	0.0	9.5
970996800	0	0	0	0	0	0	0.0	9.5
970997100	0	0	0	0	0	0	0.0	9.5
970997400	0	0	0	0	0	0	0.0	8.9
970997700	0	0	0	0	0	0	0.0	8.7
970998000	0	0	0	0	0	0	0.0	9.3
970998300	0	0	0	0	0	0	0.0	10.3
970998600	0	0	0	0	0	0	0.0	10.3
970998900	0	0	0	0	0	0	0.0	9.8
970999200	0	0	0	0	0	0	0.0	9.6
970999500	0	0	0	0	0	0	0.0	9.3
970999800	0	0	0	0	0	0	0.0	9.2
971000100	0	0	0	0	0	0	0.0	8.9
971000400	0	0	0	0	0	0	0.0	8.6
971000700	0	0	0	0	0	0	0.0	8.5
971001000	0	0	0	0	0	0	0.0	8.5
971001300	0	0	0	0	0	0	0.0	8.5
971001600	0	0	0	0	0	0	0.0	8.4
971001900	0	0	0	0	0	0	0.0	8.2
971002200	0	0	0	0	0	0	0.0	8.8
971002500	0	0	0	0	0	0	0.0	8.9
971002800	0	0	0	0	0	0	0.0	9.2
971003100	0	0	0	0	0	0	0.0	9.3
971003400	0	0	0	0	0	0	0.0	9.1
971003700	0	0	0	0	0	0	0.0	8.3
971004000	0	0	0	0	0	0	0.0	8.2
971004300	0	0	0	0	0	0	0.0	8.4
971004600	0	0	0	0	0	0	0.0	8.3
971004900	0	0	0	0	0	0	0.0	8.4
971005200	0	0	0	0	0	0	0.0	8.3
971005500	0	0	0	0	0	0	0.0	8.4
971005800	0	0	0	0	0	0	0.0	8.1
971006100	0	0	0	0	0	0	0.0	7.7
971006400	0	0	0	0	0	0	0.0	7.9
971006700	0	0	0	0	0	0	0.0	8.1
971007000	0	0	0	0	0	0	0.0	8.0
971007300	0	0	0	0	0	0	0.0	7.6
971007600	0	0	0	0	0	0	0.0	7.1
971007900	0	0	0	0	0	0	0.0	7.2
971008200	0	0	0	0	0	0	0.0	6.9
971008500	0	0	0	0	0	0	0.0	7.2
971008800	0	0	0	0	0	0	0.0	7.1
971009100	0	0	0	0	0	0	0.0	7.1
971009400	0	0	0	0	0	0	0.0	7.3
971009700	0	0	0	0	0	0	0.0	7.0
971010000	0	0	0	0	0	0	0.0	6.9
971010300	0	0	0	0	0	0	0.0	7.5
971010600	1	0	1	2	0	0	0.0	7.4
971010900	2	0	2	3	0	0	0.0	7.7
971011200	4	0	4	5	0	0	0.0	7.6
971011500	6	0	5	7	0	0	0.0	7.1
971011800	7	0	7	9	0	0	0.0	7.0
971012100	10	1	10	11	0	0	0.0	6.8
971012400	13	1	13	17	0	0	0.0	7.0
971012700	30	221	17	65	0	3	0.0	7.3
971013000	44	335	18	84	0	91	0.0	8.0
971013300	56	407	19	101	0	238	0.0	8.7
971013600	71	464	21	117	0	378	0.0	9.4
971013900	87	523	23	135	0	549	0.0	10.0
971014200	103	571	24	152	47	764	0.0	9.6
971014500	117	600	25	170	131	1012	0.0	9.7
971014800	130	616	26	188	209	1304	0.0	9.6
971015100	143	635	27	206	294	1637	0.0	9.6
971015400	156	643	29	224	397	1985	0.0	11.5
971015700	170	657	30	242	525	2273	0.0	13.2
971016000	184	671	31	261	695	2596	0.0	12.3
971016300	197	688	31	279	882	2829	0.1	11.5
971016600	211	699	32	297	1009	3168	0.0	11.3
971016900	225	712	32	315	1188	3426	0.0	11.9
971017200	239	724	33	333	1384	3708	0.0	12.1
971017500	253	734	34	351	1511	4055	0.0	12.3
971017800	267	747	34	369	1678	4328	0.0	12.7
971018100	281	755	35	387	1834	4605	0.0	12.2
971018400	295	766	36	405	2021	4873	0.0	14.0
971018700	309	774	36	422	2128	5192	0.0	14.1
971019000	323	785	36	439	2250	5450	0.0	14.0
971019300	336	794	36	456	2352	5862	0.0	14.6
971019600	350	802	37	473	2457	6366	0.0	15.1
971019900	363	809	38	489	2564	6754	0.0	15.7
971020200	376	814	38	505	2653	7040	0.0	16.0
971020500	388	820	39	521	2763	7440	0.0	15.0
971020800	401	827	39	536	2848	7770	0.0	16.0
971021100	413	833	39	552	2950	8060	0.0	14.8
971021400	426	837	41	567	3020	8510	0.0	16.2
971021700	437	843	41	581	3117	8880	0.0	15.7
971022000	449	847	41	595	3188	9160	0.0	16.7
971022300	460	853	41	608	3278	9350	0.0	17.0
971022600	471	855	42	621	3329	9550	0.0	17.1
971022900	481	859	43	634	3416	9740	0.0	17.3
971023200	492	865	42	648	3481	9930	0.0	17.9
971023500	503	867	43	660	3565	10110	0.1	17.8
971023800	512	870	44	672	3612	10270	0.0	18.2
971024100	523	877	43	684	3689	10430	0.0	18.7
971024400	532	881	43	696	3731	10590	0.0	18.1
971024700	541	883	44	707	3814	10740	0.1	18.4
971025000	550	887	44	718	3852	10890	0.1	18.1
971025300	559	891	44	729	3920	11070	0.0	18.4
971025600	567	895	43	738	3965	11150	0.0	18.5
971025900	574	895	44	747	4018	11250	0.1	18.7
971026200	581	897	44	755	4059	11410	0.2	18.7
971026500	588	900	44	763	4101	11470	0.1	18.8
971026800	595	901	45	771	4146	11660	0.2	18.7
971027100	601	904	45	779	4181	11680	0.1	18.8
971027400	607	908	44	786	4216	11780	0.1	19.5
971027700	612	909	44	791	4235	11850	0.1	19.5
971028000	617	908	45	797	4276	11930	0.1	19.7
971028300	622	908	47	803	4282	11980	0.0	19.9
971028600	627	912	45	809	4302	11980	0.3	19.9
971028900	630	912	46	813	4306	12060	0.1	19.8
971029200	633	913	45	817	4341	12120	0.2	20.1
971029500	637	916	45	821	4355	12170	0.2	20.4
